,month,account_id,region,category,spend_level,revenue,live_ad,new_AA,paid_ad,listing_fee,bump_feature,multi_bump_feature,sa_feature,other_feature,shop_feature,adview_received,adview_per_live_ad_per_day,lead_received,lead_per_live_ad_per_day,spending_per_paid_ads,spending_per_live_ad,month_ex
32421,2021-12-01,3327425,HCM,Car,light,509091,3.0,0.0,2,0,28,0,0,0,0,2875.0,43.56060606060606,68.0,1.0303030303030305,254545.5,169697.0,12
32422,2022-01-01,3327425,HCM,Car,light,172727,3.0,1.0,3,1,8,0,0,0,0,1419.0,50.67857142857143,91.0,3.25,57575.66666666666,57575.66666666666,1
32423,2022-02-01,3327425,HCM,Car,light,118182,1.0,1.0,1,1,5,0,0,0,0,1495.0,74.75,65.0,3.25,118182.0,118182.0,2
32424,2021-12-01,3329815,HN,MC,light,13636,,,1,0,1,0,0,0,0,,,,,13636.0,,12
32438,2021-11-01,3331187,HCM,MC,light,18074,1.0,0.0,1,1,0,0,0,0,0,31.0,31.0,5.0,5.0,18074.0,18074.0,11
32466,2021-10-01,3349221,HCM,Car,light,81593,1.0,1.0,1,1,3,0,0,0,0,490.0,18.846153846153847,13.0,0.5,81593.0,81593.0,10
32467,2021-11-01,3349221,HCM,Car,light,27198,2.0,1.0,1,1,0,0,0,0,0,580.0,12.083333333333334,11.0,0.2291666666666666,27198.0,13599.0,11
32488,2022-01-01,3352060,HCM,Car,light,142727,1.0,1.0,1,1,0,1,1,0,0,1682.0,58.0,44.0,1.5172413793103448,142727.0,142727.0,1
32517,2021-10-01,3355820,HN,Car,light,90909,2.0,2.0,2,2,2,0,0,0,0,487.0,9.01851851851852,14.0,0.2592592592592592,45454.5,45454.5,10
32518,2021-11-01,3355820,HN,Car,light,245455,7.0,5.0,5,5,1,0,2,0,0,1510.0,9.207317073170733,83.0,0.5060975609756097,49091.0,35065.0,11
32519,2021-11-01,3356785,HCM,Car,light,162727,1.0,1.0,1,1,1,0,1,1,0,518.0,86.33333333333333,13.0,2.1666666666666665,162727.0,162727.0,11
32520,2021-12-01,3356785,HCM,Car,light,115455,1.0,0.0,1,0,0,1,1,0,0,1011.0,32.61290322580645,47.0,1.5161290322580645,115455.0,115455.0,12
32546,2022-01-01,3364423,HCM,MC,light,18148,,,1,0,2,0,0,0,0,,,,,18148.0,,1
32547,2021-11-01,3366881,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,18.0,18.0,5.0,5.0,18182.0,18182.0,11
32552,2021-10-01,3367698,HCM,Car,light,176246,4.0,4.0,4,4,4,0,0,0,0,404.0,5.45945945945946,6.0,0.081081081081081,44061.5,44061.5,10
32553,2021-12-01,3367698,HCM,Car,light,27257,5.0,1.0,1,1,0,0,0,0,0,169.0,1.352,,,27257.0,5451.4,12
32554,2022-02-01,3368016,HCM,MC,light,18519,1.0,1.0,1,1,0,0,0,0,0,96.0,96.0,17.0,17.0,18519.0,18519.0,2
32645,2021-12-01,3383634,HCM,Car,light,135988,1.0,1.0,1,1,6,0,0,0,0,1718.0,61.35714285714285,66.0,2.3571428571428568,135988.0,135988.0,12
32646,2022-01-01,3383634,HCM,Car,light,18132,1.0,0.0,1,0,1,0,0,0,0,182.0,60.66666666666666,6.0,2.0,18132.0,18132.0,1
32647,2022-01-01,3383771,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,138.0,69.0,8.0,4.0,18182.0,18182.0,1
32680,2021-10-01,3386777,HCM,Car,light,21491,2.0,2.0,1,1,0,0,0,0,0,576.0,15.157894736842104,34.0,0.894736842105263,21491.0,10745.5,10
32681,2021-11-01,3386777,HCM,Car,light,17895,1.0,0.0,1,0,1,0,0,0,0,131.0,14.555555555555555,10.0,1.1111111111111112,17895.0,17895.0,11
32696,2021-10-01,3395380,HCM,Car,light,18182,,,1,1,0,0,0,0,0,,,,,18182.0,,10
32716,2022-02-01,3402167,HCM,MC,light,36700,2.0,2.0,2,2,0,0,0,0,0,352.0,12.137931034482758,4.0,0.1379310344827586,18350.0,18350.0,2
32718,2021-12-01,3404718,HCM,MC,light,109091,6.0,6.0,6,6,0,0,0,0,0,1690.0,31.88679245283019,44.0,0.830188679245283,18181.83333333333,18181.83333333333,12
32719,2022-01-01,3404718,HCM,MC,light,36364,6.0,2.0,2,2,0,0,0,0,0,707.0,4.8758620689655165,17.0,0.1172413793103448,18182.0,6060.666666666667,1
32760,2022-02-01,3414276,HCM,Car,light,13636,,,1,0,1,0,0,0,0,,,,,13636.0,,2
32769,2021-12-01,3419693,HN,Car,light,204545,3.0,3.0,3,3,0,0,0,1,0,112.0,3.294117647058824,2.0,0.0588235294117647,68181.66666666667,68181.66666666667,12
32770,2022-02-01,3419693,HN,Car,light,55556,5.0,1.0,2,2,0,0,0,0,0,158.0,2.548387096774193,,,27778.0,11111.2,2
32807,2022-01-01,3428489,HCM,Car,light,45455,1.0,1.0,1,1,1,0,0,0,0,265.0,88.33333333333333,32.0,10.666666666666666,45455.0,45455.0,1
32808,2022-02-01,3428489,HCM,Car,light,64815,1.0,1.0,1,1,2,0,0,0,0,440.0,73.33333333333333,35.0,5.833333333333333,64815.0,64815.0,2
32810,2021-10-01,3430113,HCM,MC,light,61983,1.0,1.0,1,0,5,0,0,0,0,379.0,63.16666666666666,19.0,3.1666666666666665,61983.0,61983.0,10
32811,2021-11-01,3430113,HCM,MC,light,24793,1.0,0.0,1,0,2,0,0,0,0,149.0,21.285714285714285,14.0,2.0,24793.0,24793.0,11
32893,2022-02-01,3448121,HCM,MC,light,35047,1.0,1.0,2,2,0,0,0,0,0,170.0,28.33333333333333,10.0,1.6666666666666667,17523.5,35047.0,2
32898,2021-10-01,3448746,HCM,MC,light,13223,1.0,1.0,1,1,0,0,0,0,0,131.0,6.894736842105263,4.0,0.2105263157894736,13223.0,13223.0,10
32906,2021-10-01,3449743,HCM,Car,light,110672,1.0,0.0,1,0,7,0,0,0,0,978.0,31.548387096774192,24.0,0.7741935483870968,110672.0,110672.0,10
32907,2021-11-01,3449743,HCM,Car,light,113162,1.0,0.0,1,0,7,0,0,0,0,784.0,26.133333333333333,28.0,0.9333333333333332,113162.0,113162.0,11
32908,2021-12-01,3449743,HCM,Car,light,72727,1.0,0.0,1,0,4,0,0,0,0,386.0,16.083333333333332,9.0,0.375,72727.0,72727.0,12
32909,2022-01-01,3449743,HCM,Car,light,109091,1.0,0.0,1,0,6,0,0,0,0,1037.0,33.45161290322581,38.0,1.2258064516129032,109091.0,109091.0,1
32910,2022-02-01,3449743,HCM,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,527.0,31.0,13.0,0.7647058823529411,18182.0,18182.0,2
32932,2021-10-01,3453132,HN,Car,light,27273,1.0,0.0,1,1,0,0,0,0,0,119.0,119.0,21.0,21.0,27273.0,27273.0,10
32933,2021-11-01,3453132,HN,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,188.0,20.88888888888889,23.0,2.555555555555556,18182.0,18182.0,11
32947,2021-12-01,3458321,HCM,MC,light,18074,1.0,1.0,1,1,0,0,0,0,0,221.0,8.5,11.0,0.423076923076923,18074.0,18074.0,12
32966,2021-10-01,3459556,HCM,Car,light,207190,4.0,4.0,4,4,7,0,0,0,0,1254.0,29.857142857142858,34.0,0.8095238095238095,51797.5,51797.5,10
32967,2021-11-01,3459556,HCM,Car,light,16529,3.0,0.0,1,0,1,0,0,0,0,344.0,3.8222222222222224,11.0,0.1222222222222222,16529.0,5509.666666666667,11
32968,2021-12-01,3459556,HCM,Car,light,123554,5.0,2.0,3,2,4,0,0,0,0,984.0,8.945454545454545,28.0,0.2545454545454545,41184.66666666666,24710.8,12
32969,2022-01-01,3459556,HCM,Car,light,27273,4.0,1.0,1,1,0,0,0,0,0,676.0,5.982300884955753,10.0,0.0884955752212389,27273.0,6818.25,1
32971,2021-11-01,3464534,HCM,Car,light,27091,1.0,0.0,1,1,0,0,0,0,0,101.0,101.0,14.0,14.0,27091.0,27091.0,11
32972,2021-12-01,3464534,HCM,MC,light,13545,1.0,0.0,1,0,1,0,0,0,0,63.0,63.0,6.0,6.0,13545.0,13545.0,12
32973,2022-01-01,3464534,HCM,MC,light,27166,1.0,0.0,1,0,2,0,0,0,0,388.0,64.66666666666667,24.0,4.0,27166.0,27166.0,1
32984,2021-10-01,3465016,HCM,MC,light,23636,1.0,1.0,2,1,1,0,0,0,0,251.0,13.210526315789474,4.0,0.2105263157894736,11818.0,23636.0,10
32985,2021-12-01,3465016,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,778.0,43.22222222222222,8.0,0.4444444444444444,18182.0,18182.0,12
33013,2021-10-01,3468682,HCM,MC,light,49587,3.0,3.0,3,3,0,0,0,0,0,936.0,18.0,73.0,1.4038461538461535,16529.0,16529.0,10
33014,2021-11-01,3468682,HCM,MC,light,16529,4.0,0.0,1,1,0,0,0,0,0,391.0,4.2967032967032965,19.0,0.2087912087912088,16529.0,4132.25,11
33025,2021-10-01,3468826,HCM,Car,light,18132,1.0,1.0,1,0,1,0,0,0,0,1297.0,46.32142857142857,36.0,1.2857142857142858,18132.0,18132.0,10
33027,2021-12-01,3469424,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,67.0,13.4,1.0,0.2,27273.0,27273.0,12
33069,2021-10-01,3478676,HN,MC,light,37273,1.0,1.0,2,1,2,0,0,0,0,40.0,40.0,3.0,3.0,18636.5,37273.0,10
33070,2021-11-01,3478676,HN,MC,light,31818,1.0,1.0,1,1,1,0,0,0,0,19.0,19.0,7.0,7.0,31818.0,31818.0,11
33089,2021-10-01,3482443,HCM,Car,light,118182,5.0,3.0,4,3,2,0,0,0,0,1194.0,13.12087912087912,39.0,0.4285714285714285,29545.5,23636.4,10
33110,2021-10-01,3484080,HCM,MC,light,14545,1.0,1.0,1,1,0,0,0,0,0,126.0,63.0,5.0,2.5,14545.0,14545.0,10
33118,2021-10-01,3484299,HCM,Car,medium,1157576,2.0,0.0,2,0,75,0,0,0,0,6197.0,99.9516129032258,137.0,2.2096774193548385,578788.0,578788.0,10
33119,2021-11-01,3484299,HCM,Car,medium,1601515,5.0,3.0,5,3,86,0,0,0,0,7563.0,128.1864406779661,191.0,3.23728813559322,320303.0,320303.0,11
33120,2021-12-01,3484299,HCM,Car,light-medium,648485,2.0,0.0,2,0,38,0,0,0,0,3720.0,100.54054054054056,99.0,2.675675675675676,324242.5,324242.5,12
33164,2022-01-01,3489386,HCM,MC,light,0,,,3,0,5,0,0,0,0,,,,,0.0,,1
33175,2021-10-01,3493919,HCM,MC,light,32727,2.0,2.0,2,2,0,0,0,0,0,206.0,29.428571428571427,8.0,1.1428571428571428,16363.5,16363.5,10
33176,2021-11-01,3493919,HCM,MC,light,13636,1.0,0.0,1,0,1,0,0,0,0,238.0,7.933333333333333,5.0,0.1666666666666666,13636.0,13636.0,11
33198,2021-10-01,3495177,HCM,Car,light,173554,2.0,1.0,2,1,9,0,0,0,0,1759.0,39.08888888888889,75.0,1.6666666666666667,86777.0,86777.0,10
33199,2021-10-01,3495177,HCM,MC,medium,1025620,12.0,9.0,12,11,71,0,0,0,0,7978.0,51.8051948051948,190.0,1.2337662337662338,85468.33333333331,85468.33333333331,10
33200,2021-11-01,3495177,HCM,MC,light,530661,8.0,3.0,8,3,36,0,0,0,0,6371.0,45.50714285714286,161.0,1.15,66332.625,66332.625,11
33201,2021-11-01,3495177,HCM,Car,light,77686,2.0,1.0,2,1,3,0,0,0,0,1173.0,97.75,95.0,7.916666666666667,38843.0,38843.0,11
33202,2021-12-01,3495177,HCM,Car,light,304132,2.0,2.0,2,2,14,0,0,0,0,2266.0,66.6470588235294,113.0,3.323529411764706,152066.0,152066.0,12
33203,2021-12-01,3495177,HCM,MC,light,516033,10.0,6.0,8,6,28,0,1,0,0,8180.0,66.5040650406504,111.0,0.902439024390244,64504.125,51603.3,12
33204,2022-01-01,3495177,HCM,Car,light,158678,2.0,1.0,2,1,8,0,0,0,0,1930.0,74.23076923076921,113.0,4.346153846153846,79339.0,79339.0,1
33205,2022-01-01,3495177,HCM,MC,light,439339,9.0,6.0,8,6,26,0,0,0,0,7046.0,43.22699386503067,121.0,0.7423312883435583,54917.375,48815.444444444445,1
33206,2022-02-01,3495177,HCM,MC,light,140909,7.0,1.0,5,1,9,0,0,0,0,4709.0,28.539393939393936,116.0,0.703030303030303,28181.8,20129.85714285714,2
33208,2021-10-01,3495607,HCM,Car,light,375573,1.0,1.0,1,1,8,0,4,1,0,1012.0,101.2,23.0,2.3,375573.0,375573.0,10
33209,2021-11-01,3495607,HCM,Car,light-medium,588972,1.0,0.0,1,0,18,0,3,2,0,1637.0,54.56666666666667,25.0,0.8333333333333333,588972.0,588972.0,11
33210,2021-12-01,3495607,HCM,Car,light,204545,1.0,0.0,2,0,6,0,2,0,0,689.0,22.225806451612904,8.0,0.2580645161290322,102272.5,204545.0,12
33211,2022-02-01,3495607,HCM,Car,light,13636,1.0,0.0,1,0,1,0,0,0,0,50.0,3.571428571428572,2.0,0.1428571428571428,13636.0,13636.0,2
33251,2021-11-01,3509209,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,248.0,9.92,34.0,1.36,27273.0,27273.0,11
33279,2021-10-01,3517650,HN,Car,light,24793,1.0,1.0,1,1,0,0,0,0,0,79.0,3.2916666666666665,1.0,0.0416666666666666,24793.0,24793.0,10
33307,2021-10-01,3522425,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,448.0,74.66666666666667,32.0,5.333333333333333,18182.0,18182.0,10
33308,2021-11-01,3522425,HCM,MC,light,41322,1.0,1.0,1,1,2,0,0,0,0,473.0,15.766666666666667,13.0,0.4333333333333333,41322.0,41322.0,11
33309,2021-12-01,3522425,HCM,MC,light,12397,1.0,0.0,1,0,1,0,0,0,0,145.0,4.67741935483871,1.0,0.032258064516129,12397.0,12397.0,12
33352,2021-10-01,3528899,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,130.0,43.333333333333336,7.0,2.333333333333333,18182.0,18182.0,10
33368,2021-10-01,3530532,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,428.0,13.806451612903226,10.0,0.3225806451612903,18182.0,18182.0,10
33369,2021-10-01,3531676,HCM,MC,light,36364,2.0,2.0,2,2,0,0,0,0,0,465.0,33.214285714285715,34.0,2.4285714285714284,18182.0,18182.0,10
33370,2021-11-01,3531676,HCM,MC,light,59091,3.0,1.0,2,1,3,0,0,0,0,1618.0,89.88888888888889,91.0,5.055555555555555,29545.5,19697.0,11
33371,2021-12-01,3531676,HCM,MC,light,13636,1.0,0.0,1,0,1,0,0,0,0,579.0,18.677419354838708,40.0,1.2903225806451613,13636.0,13636.0,12
33372,2022-01-01,3531676,HCM,MC,light,72727,2.0,1.0,2,1,4,0,0,0,0,931.0,42.31818181818182,84.0,3.8181818181818175,36363.5,36363.5,1
33422,2021-10-01,3543380,HCM,Car,light,468939,2.0,2.0,2,2,0,2,2,2,0,755.0,26.964285714285715,19.0,0.6785714285714286,234469.5,234469.5,10
33423,2021-11-01,3543380,HCM,Car,light-medium,598485,2.0,0.0,2,0,0,5,0,0,0,822.0,13.7,23.0,0.3833333333333333,299242.5,299242.5,11
33424,2021-12-01,3543380,HCM,Car,light-medium,672576,3.0,1.0,2,1,0,3,4,0,0,833.0,11.732394366197184,22.0,0.3098591549295774,336288.0,224192.0,12
33425,2022-01-01,3543380,HCM,Car,light,186364,2.0,0.0,2,0,0,0,1,1,0,275.0,4.435483870967742,11.0,0.1774193548387096,93182.0,93182.0,1
33426,2022-02-01,3543380,HCM,Car,light,154545,3.0,1.0,2,1,0,0,2,0,0,575.0,11.5,6.0,0.12,77272.5,51515.0,2
33430,2021-12-01,3545250,HCM,MC,light,86364,2.0,2.0,2,2,4,0,0,0,0,1987.0,104.57894736842104,58.0,3.0526315789473686,43182.0,43182.0,12
33460,2021-12-01,3547622,HCM,MC,light,128049,2.0,2.0,2,2,1,2,0,0,0,356.0,22.25,,,64024.5,64024.5,12
33489,2022-02-01,3553038,HCM,Car,light,115422,1.0,1.0,1,1,0,0,0,1,0,251.0,31.375,1.0,0.125,115422.0,115422.0,2
33815,2022-01-01,3584287,HCM,MC,light,18182,2.0,2.0,1,1,0,0,0,0,0,185.0,37.0,23.0,4.6,18182.0,9091.0,1
33825,2021-10-01,3590363,HN,Car,light,73636,1.0,1.0,1,1,0,1,0,0,0,239.0,10.863636363636363,3.0,0.1363636363636363,73636.0,73636.0,10
33844,2021-10-01,3593581,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,545.0,49.545454545454554,24.0,2.1818181818181817,27273.0,27273.0,10
33934,2021-11-01,3607878,HCM,MC,light,280000,4.0,3.0,3,3,2,2,1,0,0,1657.0,18.41111111111111,24.0,0.2666666666666666,93333.33333333331,70000.0,11
33935,2021-12-01,3607878,HCM,MC,light,130000,4.0,1.0,1,1,0,1,1,0,0,529.0,5.135922330097087,4.0,0.0388349514563106,130000.0,32500.0,12
33984,2022-01-01,3611994,HCM,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,414.0,14.785714285714286,36.0,1.2857142857142858,18182.0,18182.0,1
33986,2021-10-01,3612560,HCM,MC,light,69091,1.0,1.0,1,1,4,0,0,0,0,325.0,36.11111111111112,13.0,1.4444444444444444,69091.0,69091.0,10
33987,2021-11-01,3612560,HCM,MC,light,27273,1.0,0.0,1,0,2,0,0,0,0,105.0,105.0,10.0,10.0,27273.0,27273.0,11
33988,2021-11-01,3613019,HCM,MC,light,13421,,,1,0,1,0,0,0,0,,,,,13421.0,,11
34084,2022-01-01,3618136,HN,Car,light,150000,1.0,1.0,1,1,0,0,0,1,0,325.0,16.25,3.0,0.15,150000.0,150000.0,1
34093,2021-10-01,3619837,HN,Car,light,194545,2.0,2.0,2,2,8,0,0,0,0,797.0,34.65217391304348,28.0,1.2173913043478262,97272.5,97272.5,10
34094,2021-11-01,3619837,HN,Car,light,181818,5.0,4.0,5,4,4,0,0,0,0,412.0,27.466666666666665,26.0,1.7333333333333334,36363.6,36363.6,11
34095,2021-12-01,3619837,HN,Car,light,81818,2.0,1.0,2,1,3,0,0,0,0,166.0,5.928571428571429,5.0,0.1785714285714285,40909.0,40909.0,12
34112,2021-10-01,3624556,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,122.0,4.206896551724138,12.0,0.4137931034482758,18182.0,18182.0,10
34113,2021-11-01,3624556,HCM,MC,light,18182,2.0,1.0,1,1,0,0,0,0,0,209.0,7.206896551724139,2.0,0.0689655172413793,18182.0,9091.0,11
34114,2021-12-01,3624556,HCM,MC,light,109091,1.0,0.0,1,0,8,0,0,0,0,616.0,30.8,26.0,1.3,109091.0,109091.0,12
34115,2022-02-01,3624556,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,281.0,31.22222222222222,35.0,3.888888888888889,18182.0,18182.0,2
34167,2022-02-01,3628826,HN,Car,light,27778,1.0,1.0,1,1,0,0,0,0,0,50.0,12.5,1.0,0.25,27778.0,27778.0,2
34207,2021-10-01,3636205,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,420.0,26.25,7.0,0.4375,18182.0,18182.0,10
34295,2021-10-01,3644786,HCM,MC,light,183058,5.0,1.0,5,1,14,0,0,0,0,1136.0,14.2,33.0,0.4125,36611.6,36611.6,10
34296,2022-01-01,3644786,HCM,MC,light,99669,1.0,1.0,1,1,6,0,0,0,0,930.0,35.76923076923077,28.0,1.0769230769230769,99669.0,99669.0,1
34297,2022-02-01,3644786,HCM,MC,light,27273,1.0,0.0,1,0,2,0,0,0,0,762.0,27.214285714285715,25.0,0.8928571428571429,27273.0,27273.0,2
34315,2022-01-01,3649192,HCM,MC,light,33058,1.0,1.0,1,0,3,0,0,0,0,538.0,44.833333333333336,32.0,2.6666666666666665,33058.0,33058.0,1
34374,2021-10-01,3659681,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,8.0,8.0,1.0,1.0,18182.0,18182.0,10
34380,2021-10-01,3660136,HCM,MC,light,83794,1.0,1.0,1,1,6,0,0,0,0,233.0,46.6,3.0,0.6,83794.0,83794.0,10
34381,2021-10-01,3660136,HCM,Car,light,363992,1.0,0.0,1,0,23,0,0,0,0,943.0,37.72,34.0,1.36,363992.0,363992.0,10
34388,2021-11-01,3660564,HCM,Car,light,45455,1.0,1.0,1,1,1,0,0,0,0,196.0,28.0,2.0,0.2857142857142857,45455.0,45455.0,11
34389,2022-02-01,3660564,HCM,Car,light,27778,1.0,1.0,1,1,0,0,0,0,0,98.0,14.0,4.0,0.5714285714285714,27778.0,27778.0,2
34406,2021-11-01,3667542,HN,Car,light,27091,1.0,1.0,1,1,0,0,0,0,0,121.0,5.5,3.0,0.1363636363636363,27091.0,27091.0,11
34407,2021-12-01,3667542,HN,Car,light,18061,1.0,0.0,1,0,1,0,0,0,0,189.0,6.096774193548387,,,18061.0,18061.0,12
34449,2021-12-01,3674954,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,174.0,7.565217391304347,2.0,0.0869565217391304,18182.0,18182.0,12
34475,2021-10-01,3682808,HCM,Car,light,180083,10.0,7.0,7,7,0,0,0,1,0,705.0,3.8524590163934422,9.0,0.0491803278688524,25726.142857142855,18008.3,10
34476,2021-11-01,3682808,HCM,Car,light,16529,8.0,1.0,1,1,0,0,0,0,0,343.0,1.5953488372093023,3.0,0.013953488372093,16529.0,2066.125,11
34492,2021-10-01,3684550,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,164.0,32.8,,,18182.0,18182.0,10
34493,2021-11-01,3684550,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,176.0,88.0,4.0,2.0,18182.0,18182.0,11
34500,2021-11-01,3689541,HCM,MC,light,86364,1.0,1.0,1,1,5,0,0,0,0,578.0,22.23076923076923,4.0,0.1538461538461538,86364.0,86364.0,11
34503,2021-10-01,3689979,HCM,Car,light,469697,4.0,4.0,8,8,23,0,0,0,0,2246.0,28.7948717948718,70.0,0.8974358974358974,58712.125,117424.25,10
34504,2021-11-01,3689979,HCM,Car,light,174242,5.0,1.0,9,2,10,0,0,0,0,1780.0,14.015748031496065,40.0,0.3149606299212598,19360.222222222223,34848.4,11
34505,2021-12-01,3689979,HCM,Car,light,231061,5.0,0.0,9,0,17,0,0,0,0,1688.0,11.328859060402683,36.0,0.2416107382550335,25673.444444444445,46212.2,12
34506,2022-01-01,3689979,HCM,Car,light,71970,5.0,0.0,5,1,4,0,0,0,0,657.0,4.238709677419354,24.0,0.1548387096774193,14394.0,14394.0,1
34514,2021-10-01,3690132,HCM,MC,light,300909,15.0,15.0,15,15,7,0,0,0,0,4368.0,24.266666666666666,61.0,0.3388888888888889,20060.6,20060.6,10
34515,2021-11-01,3690132,HCM,Car,light,43471,1.0,1.0,1,1,1,0,0,0,0,305.0,15.25,10.0,0.5,43471.0,43471.0,11
34516,2021-11-01,3690132,HCM,MC,light-medium,811983,36.0,23.0,25,23,29,0,0,0,0,12853.0,20.27287066246057,187.0,0.2949526813880126,32479.32,22555.08333333333,11
34517,2021-12-01,3690132,HCM,MC,light,172727,30.0,8.0,9,8,2,0,0,0,0,6381.0,8.20179948586118,175.0,0.2249357326478149,19191.888888888887,5757.566666666667,12
34518,2022-01-01,3690132,HCM,MC,light,240909,36.0,11.0,14,11,3,0,0,0,0,7014.0,9.327127659574467,134.0,0.1781914893617021,17207.785714285714,6691.916666666667,1
34519,2022-02-01,3690132,HCM,MC,light,86364,22.0,4.0,4,4,1,0,0,0,0,5008.0,9.877712031558186,112.0,0.2209072978303747,21591.0,3925.636363636364,2
34594,2021-12-01,3697071,HCM,MC,light,18182,,,1,1,0,0,0,0,0,,,,,18182.0,,12
34595,2021-12-01,3698970,HCM,MC,light,62632,1.0,1.0,2,2,2,0,0,0,0,109.0,54.5,4.0,2.0,31316.0,62632.0,12
34608,2021-10-01,3699597,HCM,MC,light,130165,5.0,5.0,5,5,4,0,0,0,0,1629.0,15.663461538461538,45.0,0.4326923076923077,26033.0,26033.0,10
34609,2021-10-01,3699597,HCM,Car,light,16529,1.0,1.0,1,0,1,0,0,0,0,338.0,26.0,14.0,1.0769230769230769,16529.0,16529.0,10
34610,2021-11-01,3699597,HCM,MC,light,136364,10.0,6.0,6,6,3,0,0,0,0,4093.0,20.36318407960199,44.0,0.2189054726368159,22727.33333333333,13636.4,11
34611,2021-12-01,3699597,HCM,MC,light,290579,13.0,4.0,12,4,16,0,0,0,0,5047.0,16.879598662207357,82.0,0.2742474916387959,24214.916666666668,22352.23076923077,12
34612,2022-01-01,3699597,HCM,MC,light,54545,9.0,0.0,4,0,4,0,0,0,0,2139.0,8.9125,26.0,0.1083333333333333,13636.25,6060.555555555556,1
34613,2022-02-01,3699597,HCM,MC,light,54545,8.0,0.0,4,0,4,0,0,0,0,1320.0,10.64516129032258,12.0,0.0967741935483871,13636.25,6818.125,2
34615,2021-10-01,3701606,HCM,Car,light,81055,2.0,1.0,2,1,3,0,0,0,0,784.0,19.6,40.0,1.0,40527.5,40527.5,10
34723,2021-10-01,3713566,HCM,MC,light,14316,1.0,1.0,1,1,0,0,0,0,0,183.0,22.875,5.0,0.625,14316.0,14316.0,10
34724,2021-12-01,3713566,HCM,MC,light,17895,2.0,1.0,1,1,0,0,0,0,0,185.0,10.27777777777778,8.0,0.4444444444444444,17895.0,8947.5,12
34725,2022-01-01,3713566,HCM,MC,light,17895,1.0,1.0,1,1,0,0,0,0,0,352.0,44.0,7.0,0.875,17895.0,17895.0,1
34765,2021-10-01,3719572,HCM,MC,light,67355,2.0,2.0,2,1,4,0,0,0,0,675.0,37.5,11.0,0.611111111111111,33677.5,33677.5,10
34766,2021-11-01,3719572,HCM,MC,light,119835,6.0,4.0,5,4,4,0,0,0,0,1222.0,15.08641975308642,17.0,0.2098765432098765,23967.0,19972.5,11
34767,2021-12-01,3719572,HCM,MC,light,9091,4.0,0.0,1,0,1,0,0,0,0,330.0,4.342105263157896,6.0,0.0789473684210526,9091.0,2272.75,12
34771,2021-10-01,3720473,HCM,MC,light,14545,1.0,1.0,1,1,0,0,0,0,0,115.0,6.052631578947368,5.0,0.263157894736842,14545.0,14545.0,10
34850,2021-10-01,3722472,HCM,MC,light,130579,7.0,7.0,7,7,2,0,0,0,0,2551.0,24.066037735849054,105.0,0.990566037735849,18654.142857142855,18654.142857142855,10
34851,2021-12-01,3722472,HCM,MC,light,80744,6.0,3.0,4,3,2,0,0,0,0,1353.0,13.53,37.0,0.37,20186.0,13457.333333333334,12
34852,2022-02-01,3722472,HCM,MC,light,45455,3.0,1.0,3,1,2,0,0,0,0,1092.0,29.513513513513512,36.0,0.972972972972973,15151.666666666666,15151.666666666666,2
34875,2021-10-01,3728142,HCM,MC,light,121570,7.0,6.0,6,5,3,0,0,0,0,2142.0,30.169014084507044,56.0,0.7887323943661971,20261.666666666668,17367.14285714286,10
34876,2021-11-01,3728142,HCM,MC,light,57851,5.0,2.0,2,2,2,0,0,0,0,1444.0,12.448275862068966,42.0,0.3620689655172413,28925.5,11570.2,11
34877,2022-02-01,3728142,HCM,MC,light,16529,1.0,1.0,1,1,0,0,0,0,0,130.0,130.0,6.0,6.0,16529.0,16529.0,2
34924,2021-12-01,3735772,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,457.0,19.869565217391305,13.0,0.5652173913043477,27273.0,27273.0,12
34925,2021-11-01,3736344,HCM,MC,light,72727,1.0,1.0,1,0,0,0,1,0,0,426.0,38.72727272727273,10.0,0.909090909090909,72727.0,72727.0,11
34966,2021-11-01,3751920,HCM,MC,light,318182,1.0,1.0,1,1,22,0,0,0,0,1356.0,58.95652173913044,89.0,3.869565217391304,318182.0,318182.0,11
